m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.86,0.785,-0.855,0.645,0.7,-0.825,-0.87,0.075,0.855,0.765
0.835,0.795,-0.85,0.69,0.66,-0.845,-0.86,0.1,0.88,0.77
0.845,0.77,-0.87,0.71,0.745,-0.845,-0.845,0.065,0.915,0.765
0.84,0.73,-0.855,0.69,0.725,-0.805,-0.845,0.035,0.905,0.785
0.895,0.7,-0.885,0.625,0.7,-0.85,-0.865,0.075,0.94,0.79
0.815,0.68,-0.885,0.66,0.66,-0.89,-0.795,0.0,0.92,0.82
0.765,0.675,-0.845,0.66,0.615,-0.845,-0.745,-0.005,0.88,0.83
0.715,0.705,-0.825,0.705,0.57,-0.81,-0.785,-0.04,0.84,0.835
0.66,0.665,-0.72,0.74,0.55,-0.76,-0.79,-0.165,0.845,0.825
0.69,0.67,-0.705,0.755,0.555,-0.785,-0.75,-0.135,0.85,0.82
0.635,0.67,-0.72,0.765,0.545,-0.79,-0.735,-0.14,0.785,0.845
0.59,0.59,-0.7,0.77,0.57,-0.74,-0.675,-0.12,0.79,0.845
0.6,0.63,-0.705,0.84,0.535,-0.795,-0.69,-0.045,0.81,0.775
0.615,0.465,-0.675,0.855,0.555,-0.78,-0.705,-0.105,0.785,0.87
0.565,0.55,-0.64,0.855,0.56,-0.785,-0.725,-0.105,0.78,0.765
0.605,0.5,-0.56,0.915,0.53,-0.825,-0.795,-0.05,0.725,0.705
0.61,0.46,-0.6,0.915,0.41,-0.82,-0.78,-0.125,0.8,0.75
0.605,0.455,-0.585,0.94,0.5,-0.83,-0.755,-0.145,0.865,0.8
0.67,0.475,-0.59,0.94,0.56,-0.86,-0.725,-0.225,0.87,0.835
0.615,0.565,-0.535,0.87,0.53,-0.805,-0.76,-0.3,0.87,0.84
0.6,0.63,-0.56,0.875,0.505,-0.8,-0.81,-0.325,0.835,0.875
0.67,0.57,-0.53,0.87,0.59,-0.77,-0.81,-0.295,0.885,0.84
0.61,0.62,-0.52,0.89,0.665,-0.77,-0.78,-0.23,0.915,0.815
0.68,0.64,-0.49,0.87,0.635,-0.77,-0.815,-0.185,0.89,0.745
0.675,0.66,-0.475,0.86,0.645,-0.74,-0.815,-0.26,0.83,0.79
0.69,0.63,-0.44,0.82,0.69,-0.765,-0.795,-0.275,0.83,0.81
0.755,0.6,-0.49,0.84,0.69,-0.81,-0.75,-0.28,0.895,0.875
0.815,0.645,-0.505,0.775,0.61,-0.805,-0.72,-0.28,0.905,0.875
0.815,0.71,-0.505,0.79,0.69,-0.795,-0.71,-0.325,0.915,0.84
0.82,0.72,-0.45,0.785,0.66,-0.79,-0.76,-0.395,0.9,0.865
0.84,0.745,-0.395,0.83,0.645,-0.835,-0.805,-0.41,0.92,0.87
0.82,0.74,-0.325,0.885,0.685,-0.87,-0.8,-0.355,0.9,0.86
0.815,0.725,-0.425,0.905,0.63,-0.865,-0.81,-0.305,0.885,0.86
0.795,0.785,-0.515,0.9,0.645,-0.81,-0.855,-0.38,0.77,0.825
0.785,0.775,-0.465,0.83,0.625,-0.805,-0.885,-0.275,0.745,0.84
0.8,0.84,-0.525,0.775,0.615,-0.805,-0.805,-0.32,0.68,0.81
0.83,0.85,-0.57,0.795,0.62,-0.82,-0.815,-0.365,0.735,0.775
0.875,0.89,-0.545,0.815,0.68,-0.86,-0.8,-0.35,0.715,0.78
0.86,0.81,-0.535,0.86,0.705,-0.815,-0.79,-0.365,0.63,0.835
0.795,0.775,-0.47,0.855,0.74,-0.73,-0.805,-0.325,0.69,0.865
0.8,0.805,-0.475,0.82,0.645,-0.675,-0.82,-0.3,0.625,0.875
0.83,0.81,-0.43,0.825,0.64,-0.64,-0.76,-0.255,0.58,0.92
0.8,0.76,-0.395,0.755,0.69,-0.65,-0.765,-0.22,0.605,0.92
0.785,0.675,-0.42,0.725,0.62,-0.595,-0.79,-0.25,0.645,0.88
0.77,0.705,-0.425,0.67,0.655,-0.595,-0.81,-0.17,0.605,0.865
0.755,0.7,-0.51,0.665,0.625,-0.61,-0.885,-0.145,0.675,0.845
0.82,0.625,-0.555,0.71,0.675,-0.67,-0.9,-0.17,0.705,0.885
0.865,0.61,-0.58,0.75,0.655,-0.67,-0.885,-0.22,0.705,0.86
0.84,0.68,-0.68,0.79,0.705,-0.65,-0.905,-0.3,0.63,0.855
0.83,0.68,-0.685,0.795,0.685,-0.575,-0.84,-0.275,0.68,0.8
0.815,0.615,-0.755,0.79,0.71,-0.66,-0.865,-0.275,0.72,0.74
0.835,0.71,-0.79,0.805,0.775,-0.63,-0.835,-0.31,0.735,0.87
0.84,0.66,-0.74,0.775,0.76,-0.63,-0.845,-0.315,0.76,0.76
0.815,0.74,-0.8,0.84,0.75,-0.68,-0.81,-0.42,0.78,0.835
0.815,0.765,-0.75,0.83,0.73,-0.69,-0.835,-0.345,0.805,0.875
0.81,0.78,-0.715,0.845,0.8,-0.735,-0.86,-0.4,0.795,0.87
0.775,0.77,-0.79,0.795,0.76,-0.735,-0.83,-0.48,0.765,0.88
0.76,0.745,-0.79,0.765,0.725,-0.73,-0.805,-0.48,0.78,0.855
0.79,0.75,-0.785,0.73,0.755,-0.81,-0.845,-0.44,0.76,0.825
0.815,0.775,-0.79,0.71,0.73,-0.85,-0.79,-0.435,0.725,0.825
0.795,0.75,-0.85,0.685,0.73,-0.87,-0.755,-0.43,0.71,0.84
0.855,0.73,-0.86,0.695,0.77,-0.86,-0.8,-0.365,0.735,0.88
0.925,0.715,-0.86,0.715,0.715,-0.885,-0.83,-0.335,0.755,0.885
0.9,0.7,-0.92,0.625,0.7,-0.91,-0.755,-0.32,0.765,0.895
0.87,0.78,-0.895,0.65,0.77,-0.895,-0.8,-0.35,0.825,0.89
0.86,0.785,-0.785,0.715,0.74,-0.88,-0.83,-0.395,0.81,0.885
0.84,0.745,-0.855,0.69,0.765,-0.865,-0.795,-0.305,0.88,0.89
0.795,0.765,-0.815,0.65,0.715,-0.855,-0.805,-0.415,0.825,0.92
0.78,0.8,-0.815,0.62,0.74,-0.86,-0.8,-0.43,0.775,0.905
0.785,0.84,-0.75,0.625,0.835,-0.785,-0.745,-0.405,0.775,0.875
0.74,0.81,-0.755,0.71,0.81,-0.83,-0.76,-0.45,0.815,0.775
0.66,0.825,-0.7,0.705,0.765,-0.795,-0.785,-0.435,0.87,0.745
0.745,0.785,-0.665,0.7,0.785,-0.79,-0.82,-0.39,0.84,0.755
0.8,0.82,-0.62,0.775,0.75,-0.78,-0.79,-0.45,0.77,0.8
0.83,0.735,-0.565,0.765,0.67,-0.795,-0.86,-0.425,0.82,0.855
0.805,0.715,-0.54,0.785,0.67,-0.74,-0.845,-0.38,0.83,0.845
0.76,0.73,-0.58,0.795,0.76,-0.8,-0.865,-0.41,0.86,0.805
0.74,0.81,-0.61,0.755,0.715,-0.835,-0.915,-0.42,0.84,0.78
0.805,0.82,-0.56,0.775,0.745,-0.84,-0.92,-0.405,0.765,0.81
0.855,0.775,-0.615,0.8,0.795,-0.88,-0.885,-0.39,0.71,0.785
0.87,0.78,-0.63,0.78,0.8,-0.91,-0.865,-0.345,0.645,0.865
0.84,0.78,-0.69,0.77,0.765,-0.92,-0.8,-0.375,0.685,0.87
0.79,0.825,-0.63,0.805,0.77,-0.885,-0.8,-0.355,0.705,0.85
0.79,0.855,-0.595,0.705,0.695,-0.88,-0.845,-0.355,0.655,0.825
0.865,0.84,-0.645,0.785,0.6,-0.88,-0.78,-0.365,0.73,0.775
0.905,0.805,-0.665,0.74,0.65,-0.77,-0.82,-0.415,0.76,0.765
0.96,0.835,-0.73,0.82,0.75,-0.745,-0.87,-0.46,0.745,0.78
0.95,0.83,-0.68,0.8,0.76,-0.66,-0.86,-0.47,0.77,0.795
0.935,0.78,-0.595,0.82,0.77,-0.665,-0.84,-0.41,0.76,0.81
0.94,0.735,-0.565,0.805,0.745,-0.68,-0.84,-0.375,0.73,0.83
0.94,0.785,-0.5,0.725,0.755,-0.65,-0.84,-0.335,0.695,0.865
0.875,0.695,-0.545,0.705,0.765,-0.665,-0.9,-0.395,0.705,0.85
0.855,0.705,-0.625,0.65,0.765,-0.695,-0.91,-0.44,0.7,0.855
0.815,0.7,-0.635,0.675,0.75,-0.705,-0.92,-0.505,0.71,0.895
0.845,0.715,-0.645,0.7,0.7,-0.66,-0.88,-0.41,0.73,0.845
0.815,0.69,-0.67,0.685,0.715,-0.73,-0.87,-0.4,0.745,0.84
0.805,0.73,-0.71,0.645,0.685,-0.7,-0.835,-0.32,0.76,0.88
0.84,0.74,-0.7,0.63,0.695,-0.61,-0.845,-0.305,0.74,0.89
0.83,0.775,-0.66,0.655,0.755,-0.6,-0.87,-0.355,0.725,0.92
0.78,0.79,-0.7,0.695,0.795,-0.555,-0.905,-0.37,0.785,0.885
0.79,0.785,-0.61,0.705,0.78,-0.57,-0.91,-0.355,0.805,0.855
0.83,0.785,-0.65,0.735,0.745,-0.56,-0.845,-0.29,0.77,0.83
0.815,0.675,-0.67,0.8,0.785,-0.435,-0.795,-0.29,0.68,0.88
0.855,0.725,-0.66,0.77,0.75,-0.455,-0.835,-0.325,0.685,0.89
0.9,0.805,-0.74,0.76,0.74,-0.585,-0.85,-0.295,0.745,0.925
0.915,0.835,-0.74,0.835,0.715,-0.605,-0.79,-0.355,0.73,0.92
0.89,0.835,-0.75,0.865,0.765,-0.58,-0.765,-0.3,0.75,0.915
0.905,0.785,-0.725,0.84,0.72,-0.59,-0.725,-0.365,0.785,0.915
0.89,0.82,-0.73,0.78,0.695,-0.48,-0.785,-0.34,0.78,0.935
0.875,0.85,-0.72,0.775,0.675,-0.455,-0.79,-0.35,0.865,0.92
0.94,0.925,-0.775,0.755,0.675,-0.345,-0.725,-0.38,0.855,0.95
0.96,0.895,-0.745,0.8,0.705,-0.36,-0.75,-0.395,0.875,0.965
0.89,0.92,-0.71,0.79,0.645,-0.425,-0.78,-0.435,0.9,0.915
0.91,0.87,-0.7,0.815,0.685,-0.4,-0.725,-0.455,0.89,0.875
0.895,0.83,-0.705,0.795,0.755,-0.42,-0.78,-0.455,0.845,0.83
0.88,0.83,-0.705,0.845,0.76,-0.46,-0.785,-0.43,0.89,0.805
0.91,0.8,-0.675,0.885,0.67,-0.495,-0.77,-0.385,0.905,0.805
0.905,0.83,-0.715,0.83,0.715,-0.455,-0.77,-0.37,0.88,0.855
0.88,0.865,-0.68,0.885,0.725,-0.39,-0.78,-0.275,0.85,0.865
0.875,0.83,-0.665,0.84,0.73,-0.4,-0.75,-0.3,0.83,0.845
0.835,0.85,-0.635,0.77,0.755,-0.385,-0.785,-0.275,0.84,0.845
0.855,0.88,-0.655,0.855,0.805,-0.415,-0.755,-0.3,0.88,0.79
0.77,0.87,-0.68,0.81,0.79,-0.455,-0.81,-0.26,0.89,0.75
0.77,0.815,-0.665,0.82,0.785,-0.455,-0.845,-0.26,0.905,0.7
0.79,0.87,-0.665,0.83,0.735,-0.535,-0.84,-0.265,0.87,0.73
0.805,0.82,-0.675,0.835,0.66,-0.595,-0.785,-0.23,0.89,0.73
0.8,0.805,-0.685,0.8,0.63,-0.58,-0.815,-0.185,0.87,0.705
0.8,0.79,-0.695,0.83,0.62,-0.62,-0.835,-0.2,0.855,0.77
0.82,0.775,-0.65,0.825,0.595,-0.63,-0.85,-0.185,0.86,0.775
0.82,0.74,-0.67,0.86,0.565,-0.645,-0.865,-0.24,0.835,0.725
0.775,0.76,-0.72,0.87,0.58,-0.64,-0.915,-0.305,0.805,0.69
0.74,0.715,-0.74,0.885,0.64,-0.665,-0.935,-0.3,0.83,0.69
0.715,0.78,-0.74,0.895,0.61,-0.72,-0.88,-0.31,0.87,0.585
0.655,0.8,-0.7,0.865,0.665,-0.755,-0.875,-0.32,0.875,0.595
0.66,0.765,-0.68,0.82,0.715,-0.745,-0.86,-0.355,0.875,0.595
0.68,0.815,-0.75,0.77,0.7,-0.745,-0.855,-0.38,0.85,0.595
0.665,0.835,-0.84,0.82,0.77,-0.715,-0.83,-0.44,0.795,0.585
0.62,0.895,-0.86,0.785,0.67,-0.685,-0.845,-0.435,0.815,0.615
0.66,0.925,-0.89,0.765,0.73,-0.66,-0.855,-0.47,0.835,0.615
0.66,0.9,-0.835,0.81,0.785,-0.56,-0.805,-0.455,0.88,0.595
0.615,0.89,-0.88,0.78,0.845,-0.64,-0.805,-0.505,0.855,0.615
0.7,0.895,-0.83,0.755,0.83,-0.65,-0.785,-0.555,0.84,0.53
0.69,0.885,-0.825,0.76,0.77,-0.64,-0.785,-0.485,0.8,0.49
0.595,0.86,-0.865,0.755,0.69,-0.6,-0.79,-0.435,0.865,0.51
0.585,0.82,-0.845,0.725,0.65,-0.6,-0.8,-0.425,0.865,0.54
0.58,0.765,-0.855,0.78,0.595,-0.605,-0.775,-0.485,0.895,0.535
0.56,0.775,-0.855,0.76,0.58,-0.57,-0.75,-0.445,0.875,0.53
0.52,0.725,-0.805,0.73,0.6,-0.55,-0.755,-0.445,0.905,0.57
0.465,0.57,-0.82,0.735,0.63,-0.57,-0.655,-0.47,0.855,0.555
0.55,0.6,-0.84,0.71,0.665,-0.575,-0.655,-0.48,0.825,0.565
0.56,0.58,-0.845,0.77,0.73,-0.55,-0.76,-0.44,0.86,0.595
0.55,0.595,-0.825,0.785,0.73,-0.495,-0.71,-0.505,0.84,0.565
0.58,0.57,-0.83,0.795,0.645,-0.52,-0.705,-0.495,0.825,0.57
0.6,0.57,-0.81,0.81,0.685,-0.53,-0.68,-0.525,0.83,0.605
0.605,0.52,-0.75,0.775,0.74,-0.425,-0.675,-0.595,0.865,0.58
0.585,0.54,-0.765,0.745,0.8,-0.445,-0.585,-0.625,0.845,0.555
0.56,0.525,-0.795,0.72,0.8,-0.515,-0.6,-0.61,0.855,0.595
0.615,0.535,-0.845,0.795,0.81,-0.52,-0.585,-0.585,0.84,0.585
0.62,0.48,-0.825,0.785,0.8,-0.545,-0.555,-0.555,0.855,0.63
0.545,0.57,-0.835,0.715,0.715,-0.525,-0.505,-0.56,0.86,0.625
0.57,0.595,-0.845,0.785,0.69,-0.52,-0.55,-0.555,0.855,0.66
0.62,0.665,-0.78,0.735,0.74,-0.57,-0.59,-0.57,0.84,0.685
0.59,0.73,-0.725,0.75,0.75,-0.595,-0.605,-0.515,0.82,0.69
0.615,0.74,-0.69,0.7,0.695,-0.605,-0.685,-0.5,0.815,0.68
0.65,0.85,-0.76,0.65,0.69,-0.56,-0.675,-0.44,0.77,0.66
0.65,0.77,-0.725,0.685,0.705,-0.515,-0.71,-0.485,0.79,0.77
0.665,0.815,-0.675,0.705,0.71,-0.57,-0.69,-0.415,0.885,0.76
0.625,0.84,-0.68,0.765,0.715,-0.645,-0.7,-0.385,0.87,0.73
0.655,0.79,-0.715,0.75,0.67,-0.68,-0.66,-0.39,0.855,0.695
0.655,0.82,-0.78,0.79,0.64,-0.54,-0.745,-0.375,0.805,0.68
0.67,0.82,-0.845,0.755,0.525,-0.605,-0.76,-0.41,0.805,0.67
0.69,0.75,-0.815,0.78,0.595,-0.56,-0.765,-0.48,0.78,0.615
0.69,0.67,-0.805,0.745,0.65,-0.51,-0.65,-0.485,0.78,0.665
0.61,0.73,-0.855,0.73,0.605,-0.605,-0.755,-0.51,0.79,0.76
0.55,0.715,-0.92,0.82,0.655,-0.715,-0.805,-0.505,0.805,0.855
0.58,0.74,-0.86,0.83,0.675,-0.755,-0.84,-0.465,0.8,0.9
0.63,0.755,-0.885,0.83,0.62,-0.715,-0.79,-0.525,0.76,0.885
0.6,0.775,-0.915,0.75,0.65,-0.68,-0.765,-0.535,0.78,0.835
0.47,0.625,-0.835,0.775,0.585,-0.69,-0.77,-0.615,0.805,0.9
0.53,0.6,-0.865,0.805,0.59,-0.67,-0.75,-0.575,0.81,0.86
0.6,0.635,-0.905,0.75,0.59,-0.655,-0.74,-0.52,0.785,0.79
0.645,0.675,-0.905,0.77,0.625,-0.675,-0.745,-0.53,0.82,0.86
0.655,0.6,-0.84,0.855,0.615,-0.635,-0.74,-0.535,0.78,0.88
0.655,0.6,-0.84,0.86,0.6,-0.475,-0.725,-0.49,0.82,0.81
0.595,0.62,-0.855,0.84,0.67,-0.6,-0.755,-0.425,0.795,0.83
0.625,0.635,-0.82,0.87,0.68,-0.645,-0.705,-0.465,0.8,0.75
0.66,0.675,-0.88,0.89,0.66,-0.62,-0.695,-0.48,0.805,0.765
0.63,0.65,-0.905,0.9,0.63,-0.635,-0.775,-0.53,0.85,0.72
0.595,0.695,-0.885,0.885,0.625,-0.64,-0.795,-0.575,0.785,0.73
0.595,0.685,-0.89,0.905,0.625,-0.665,-0.775,-0.62,0.66,0.745
0.55,0.69,-0.895,0.85,0.605,-0.695,-0.785,-0.64,0.605,0.73
0.49,0.72,-0.885,0.815,0.585,-0.695,-0.785,-0.595,0.63,0.725
0.54,0.76,-0.875,0.85,0.615,-0.665,-0.755,-0.525,0.6,0.815
0.51,0.74,-0.83,0.845,0.555,-0.65,-0.765,-0.505,0.605,0.81
