m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.12,-0.145,0.06,0.01,-0.05,0.09,-0.165,-0.06,0.23,-0.235
-0.07,-0.08,0.07,0.005,0.01,0.145,-0.135,-0.015,0.29,-0.265
-0.105,-0.015,0.04,0.075,0.065,-0.03,-0.105,-0.02,0.155,-0.155
-0.1,-0.145,0.125,0.11,0.04,-0.17,-0.075,-0.125,0.18,-0.265
-0.105,-0.18,0.01,0.13,0.035,-0.16,-0.115,-0.095,0.175,-0.255
-0.085,-0.105,0.115,0.01,0.16,-0.035,-0.15,-0.04,0.23,-0.185
0.115,-0.045,0.09,0.045,0.13,-0.015,-0.19,-0.1,0.245,-0.065
0.2,-0.075,0.035,0.05,0.075,-0.045,-0.08,-0.105,0.18,-0.06
0.095,-0.175,0.125,0.085,0.0,0.13,-0.155,-0.08,0.17,-0.05
0.21,-0.25,0.24,0.005,0.045,0.03,0.015,-0.045,0.13,-0.03
0.205,-0.28,0.17,-0.115,0.06,-0.06,-0.045,0.0,0.135,0.01
0.19,-0.27,0.0,-0.145,0.04,-0.045,0.06,0.025,0.045,0.04
0.28,-0.13,-0.095,-0.13,0.015,-0.03,0.135,-0.055,0.06,-0.165
0.125,-0.165,-0.14,-0.005,0.025,-0.06,0.125,-0.03,0.01,-0.2
0.09,-0.225,-0.225,0.105,0.01,-0.03,0.005,-0.06,-0.04,-0.295
0.045,-0.295,-0.165,-0.025,0.04,-0.02,-0.055,-0.105,0.045,-0.22
-0.015,-0.26,-0.205,0.03,0.08,0.035,-0.1,-0.04,0.22,-0.35
-0.08,-0.24,-0.27,0.0,0.025,0.03,0.04,0.055,0.09,-0.235
-0.12,-0.205,-0.24,-0.025,-0.125,0.035,-0.03,-0.045,0.1,-0.19
-0.11,-0.08,-0.14,-0.08,-0.1,-0.075,-0.015,-0.115,0.06,-0.165
0.06,0.02,-0.175,-0.105,0.015,0.05,0.005,-0.14,0.095,-0.215
0.05,-0.005,-0.045,-0.095,0.06,0.04,0.18,-0.155,0.04,-0.23
0.09,-0.04,0.04,-0.155,0.05,0.135,0.055,-0.045,-0.075,-0.21
0.215,-0.005,-0.005,-0.295,0.185,0.055,0.2,-0.015,-0.115,-0.17
0.19,0.02,-0.045,-0.235,0.205,0.09,0.15,-0.035,-0.22,-0.265
0.17,0.09,0.115,-0.235,0.19,-0.03,0.17,0.075,-0.22,-0.19
0.02,0.15,0.095,-0.24,0.2,0.05,0.135,-0.015,-0.26,-0.17
0.08,0.14,0.1,-0.19,0.155,0.12,0.07,-0.09,-0.15,-0.02
0.04,0.055,0.015,-0.195,0.04,0.175,0.02,-0.09,-0.17,0.025
0.075,0.155,0.01,-0.19,0.11,0.2,-0.055,-0.13,-0.255,0.055
0.05,0.14,-0.015,-0.21,-0.025,0.135,-0.02,-0.065,-0.245,-0.115
0.04,0.035,0.005,-0.185,-0.02,0.21,-0.01,-0.01,-0.215,-0.055
0.14,0.05,0.055,-0.165,-0.055,0.27,0.025,0.12,-0.16,-0.065
0.11,0.16,-0.08,0.01,-0.06,0.29,-0.09,0.175,-0.19,-0.13
0.125,0.145,-0.04,-0.1,-0.105,0.325,-0.115,0.105,-0.175,-0.085
0.09,0.135,0.045,-0.09,-0.1,0.22,-0.12,0.085,-0.16,-0.065
0.115,0.04,-0.065,-0.23,0.03,0.19,-0.155,0.06,-0.05,-0.055
0.045,0.06,-0.045,-0.225,0.065,0.2,-0.205,0.025,-0.08,-0.055
-0.035,0.055,-0.035,-0.235,0.06,0.29,-0.295,0.09,-0.06,-0.095
0.08,-0.035,-0.055,-0.13,0.12,0.09,-0.345,-0.01,0.04,-0.05
0.11,-0.04,-0.075,-0.2,0.125,0.14,-0.245,-0.015,0.07,-0.07
0.055,-0.02,-0.045,-0.205,0.07,0.05,-0.19,0.04,0.025,-0.085
0.06,-0.045,-0.02,-0.245,0.025,0.075,-0.09,-0.03,0.035,-0.035
0.09,0.01,0.01,-0.175,0.005,0.12,-0.125,0.11,0.125,-0.115
0.055,-0.045,0.065,-0.085,-0.05,0.075,-0.015,0.13,0.18,-0.135
0.12,-0.095,0.115,0.05,-0.1,0.095,0.045,0.095,0.18,-0.17
0.0,-0.145,0.03,0.21,-0.005,-0.03,0.07,0.02,0.265,-0.2
-0.015,-0.05,0.07,0.245,0.06,-0.01,0.025,-0.025,0.36,-0.21
0.07,-0.165,0.065,0.16,0.005,0.005,-0.005,-0.015,0.235,-0.12
0.18,-0.175,-0.03,0.105,0.005,0.08,-0.115,-0.045,0.07,-0.125
0.28,-0.18,-0.075,0.095,-0.02,0.105,-0.09,0.005,-0.04,-0.195
0.325,-0.265,-0.17,0.1,-0.01,0.045,-0.24,-0.1,-0.015,-0.115
0.245,-0.21,-0.125,0.22,0.03,-0.075,-0.26,-0.085,-0.01,-0.18
0.26,-0.195,-0.13,0.21,0.05,-0.08,-0.205,-0.09,0.0,-0.265
0.26,-0.14,-0.165,0.24,0.045,0.07,-0.165,-0.1,0.015,-0.14
0.175,-0.16,-0.185,0.28,0.09,-0.005,-0.045,-0.145,0.07,-0.11
0.205,-0.185,-0.22,0.285,0.045,-0.085,-0.05,0.0,0.115,-0.175
0.085,-0.185,-0.205,0.235,0.185,-0.05,-0.05,0.075,0.165,-0.2
-0.015,-0.205,-0.275,0.16,0.18,-0.02,-0.035,0.15,0.115,-0.195
0.14,-0.135,-0.17,0.04,0.225,-0.055,0.005,0.065,0.125,-0.125
0.035,-0.145,-0.3,0.015,0.195,0.06,-0.02,0.01,0.2,-0.1
-0.005,-0.195,-0.3,-0.095,0.28,0.03,-0.07,0.045,0.21,-0.17
-0.075,-0.195,-0.12,-0.065,0.26,0.01,0.005,0.1,0.23,-0.07
0.095,-0.21,-0.1,-0.105,0.14,0.01,0.045,0.085,0.14,-0.145
0.11,-0.155,-0.16,-0.08,0.125,-0.075,-0.085,-0.01,0.15,-0.18
0.085,-0.005,-0.19,-0.035,0.11,-0.115,-0.045,0.01,0.175,-0.155
0.01,0.01,-0.125,0.015,0.195,-0.045,0.02,-0.03,0.09,-0.085
0.005,-0.125,-0.025,0.015,0.08,0.0,-0.005,-0.015,0.015,-0.165
0.06,-0.065,-0.045,0.02,0.055,0.03,0.025,0.015,-0.03,-0.14
-0.055,0.04,0.05,0.06,0.03,-0.01,0.08,0.1,0.005,-0.13
0.085,0.03,0.08,0.105,0.095,-0.035,0.08,0.015,0.045,-0.215
-0.04,0.045,0.225,0.155,0.055,-0.005,-0.115,0.155,0.05,-0.195
-0.055,0.02,0.285,0.1,0.12,0.035,-0.055,0.02,-0.02,-0.265
