m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.415,0.24,-0.485,-0.255,-0.185,0.175,-0.145,-0.565,-0.405,0.095
0.485,0.205,-0.565,-0.24,-0.29,0.185,-0.08,-0.56,-0.385,0.14
0.44,0.2,-0.64,-0.23,-0.315,0.195,-0.05,-0.51,-0.405,0.205
0.39,0.225,-0.64,-0.305,-0.315,0.235,-0.11,-0.565,-0.405,0.28
0.435,0.23,-0.72,-0.235,-0.26,0.18,-0.105,-0.545,-0.44,0.3
0.38,0.245,-0.775,-0.24,-0.26,0.2,-0.045,-0.555,-0.52,0.375
0.39,0.215,-0.76,-0.195,-0.34,0.21,-0.07,-0.57,-0.55,0.415
0.42,0.2,-0.785,-0.175,-0.43,0.16,-0.14,-0.52,-0.475,0.42
0.47,0.155,-0.72,-0.155,-0.405,0.225,-0.115,-0.58,-0.46,0.38
0.465,0.17,-0.725,-0.06,-0.28,0.325,-0.19,-0.515,-0.435,0.37
0.405,0.21,-0.73,0.02,-0.31,0.315,-0.2,-0.55,-0.43,0.405
0.315,0.14,-0.675,-0.02,-0.34,0.335,-0.24,-0.525,-0.455,0.46
0.26,0.205,-0.765,-0.015,-0.26,0.345,-0.215,-0.625,-0.36,0.415
0.265,0.32,-0.715,0.045,-0.36,0.32,-0.24,-0.675,-0.35,0.385
0.31,0.33,-0.735,0.01,-0.44,0.345,-0.295,-0.73,-0.28,0.425
0.255,0.22,-0.77,0.13,-0.52,0.29,-0.23,-0.795,-0.275,0.44
0.255,0.255,-0.74,0.105,-0.575,0.41,-0.255,-0.795,-0.19,0.395
0.305,0.33,-0.655,0.23,-0.565,0.345,-0.255,-0.76,-0.135,0.415
0.3,0.35,-0.64,0.215,-0.61,0.285,-0.275,-0.79,-0.095,0.36
0.325,0.39,-0.6,0.18,-0.605,0.345,-0.205,-0.785,-0.09,0.35
0.385,0.415,-0.615,0.175,-0.68,0.35,-0.165,-0.78,-0.14,0.355
0.355,0.415,-0.64,0.215,-0.695,0.35,-0.23,-0.745,-0.17,0.31
0.41,0.39,-0.68,0.205,-0.595,0.335,-0.285,-0.74,-0.22,0.375
0.415,0.36,-0.55,0.125,-0.61,0.36,-0.275,-0.675,-0.195,0.4
0.37,0.355,-0.6,0.165,-0.61,0.435,-0.285,-0.675,-0.255,0.4
0.415,0.365,-0.69,0.2,-0.655,0.535,-0.28,-0.7,-0.24,0.415
0.3,0.385,-0.735,0.175,-0.605,0.535,-0.33,-0.695,-0.27,0.455
0.345,0.385,-0.75,0.19,-0.615,0.575,-0.24,-0.705,-0.285,0.585
0.42,0.49,-0.815,0.19,-0.665,0.59,-0.215,-0.625,-0.29,0.615
0.44,0.505,-0.83,0.18,-0.64,0.555,-0.195,-0.695,-0.275,0.59
0.495,0.49,-0.755,0.21,-0.665,0.555,-0.06,-0.705,-0.24,0.6
0.495,0.5,-0.835,0.245,-0.655,0.565,-0.075,-0.68,-0.255,0.615
0.395,0.65,-0.825,0.285,-0.615,0.52,-0.015,-0.685,-0.245,0.635
0.495,0.67,-0.82,0.23,-0.635,0.56,0.01,-0.65,-0.24,0.755
0.555,0.635,-0.77,0.22,-0.51,0.505,-0.015,-0.675,-0.265,0.785
0.45,0.63,-0.705,0.245,-0.465,0.52,-0.12,-0.675,-0.26,0.865
0.435,0.595,-0.73,0.305,-0.43,0.52,-0.17,-0.665,-0.27,0.855
0.455,0.6,-0.75,0.395,-0.47,0.62,-0.245,-0.78,-0.275,0.815
0.41,0.585,-0.82,0.46,-0.5,0.63,-0.235,-0.77,-0.325,0.75
0.45,0.615,-0.755,0.445,-0.545,0.64,-0.27,-0.725,-0.355,0.785
0.45,0.665,-0.69,0.475,-0.6,0.69,-0.3,-0.685,-0.395,0.725
0.41,0.72,-0.725,0.515,-0.49,0.69,-0.35,-0.695,-0.38,0.74
0.39,0.635,-0.72,0.545,-0.59,0.725,-0.395,-0.69,-0.375,0.77
0.33,0.62,-0.66,0.515,-0.655,0.74,-0.35,-0.69,-0.415,0.715
0.27,0.64,-0.63,0.46,-0.655,0.825,-0.33,-0.765,-0.36,0.735
0.315,0.63,-0.74,0.43,-0.69,0.81,-0.355,-0.69,-0.45,0.735
0.45,0.595,-0.75,0.4,-0.725,0.775,-0.35,-0.785,-0.455,0.715
0.51,0.69,-0.715,0.38,-0.755,0.805,-0.41,-0.76,-0.485,0.7
0.505,0.705,-0.65,0.31,-0.82,0.805,-0.27,-0.82,-0.465,0.655
0.51,0.725,-0.705,0.255,-0.765,0.785,-0.275,-0.795,-0.55,0.645
0.49,0.74,-0.69,0.275,-0.74,0.805,-0.31,-0.8,-0.535,0.66
0.455,0.795,-0.725,0.235,-0.835,0.755,-0.32,-0.785,-0.58,0.62
0.445,0.735,-0.715,0.17,-0.845,0.8,-0.425,-0.82,-0.585,0.71
0.425,0.71,-0.72,0.195,-0.885,0.88,-0.55,-0.805,-0.58,0.7
0.42,0.68,-0.76,0.235,-0.91,0.88,-0.56,-0.825,-0.635,0.64
0.33,0.705,-0.775,0.225,-0.905,0.88,-0.61,-0.845,-0.665,0.62
0.315,0.78,-0.78,0.29,-0.86,0.875,-0.61,-0.895,-0.7,0.68
0.35,0.8,-0.75,0.245,-0.835,0.825,-0.64,-0.925,-0.765,0.665
0.34,0.805,-0.76,0.25,-0.83,0.855,-0.625,-0.925,-0.75,0.595
0.35,0.82,-0.735,0.31,-0.815,0.855,-0.59,-0.91,-0.735,0.58
0.385,0.835,-0.735,0.35,-0.795,0.88,-0.58,-0.92,-0.78,0.59
0.415,0.875,-0.735,0.355,-0.805,0.845,-0.64,-0.93,-0.72,0.575
0.49,0.925,-0.77,0.36,-0.825,0.825,-0.7,-0.92,-0.755,0.56
0.535,0.905,-0.77,0.385,-0.745,0.805,-0.705,-0.87,-0.785,0.57
0.51,0.865,-0.805,0.365,-0.695,0.775,-0.675,-0.89,-0.69,0.625
0.545,0.785,-0.79,0.36,-0.71,0.825,-0.65,-0.87,-0.695,0.595
0.56,0.865,-0.745,0.285,-0.785,0.8,-0.69,-0.835,-0.765,0.645
0.605,0.855,-0.695,0.335,-0.755,0.78,-0.62,-0.82,-0.735,0.58
0.605,0.82,-0.695,0.385,-0.755,0.78,-0.58,-0.79,-0.76,0.585
0.61,0.87,-0.76,0.41,-0.75,0.755,-0.595,-0.79,-0.725,0.555
0.63,0.87,-0.725,0.465,-0.685,0.735,-0.67,-0.815,-0.62,0.61
0.575,0.855,-0.705,0.38,-0.665,0.72,-0.645,-0.77,-0.61,0.68
0.57,0.77,-0.7,0.425,-0.635,0.75,-0.57,-0.77,-0.665,0.76
0.56,0.68,-0.725,0.515,-0.575,0.775,-0.675,-0.725,-0.775,0.73
0.58,0.685,-0.81,0.55,-0.555,0.8,-0.685,-0.71,-0.805,0.735
0.565,0.725,-0.83,0.555,-0.56,0.79,-0.765,-0.76,-0.82,0.78
0.515,0.795,-0.795,0.47,-0.44,0.785,-0.755,-0.71,-0.83,0.765
