m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.64,-0.96,0.42,0.76,0.46,0.2,0.64,-0.92,-0.84,-0.84
0.6,-0.9,0.12,0.78,0.42,0.2,0.78,-0.92,-0.72,-0.76
0.72,-0.88,0.4,0.8,0.58,0.12,0.86,-0.94,-0.72,-0.78
0.62,-0.96,0.52,0.72,0.7,0.22,0.96,-0.94,-0.72,-0.88
0.64,-0.94,0.82,0.72,0.72,0.22,0.88,-0.86,-0.8,-0.92
0.62,-0.9,0.96,0.76,0.78,0.18,0.92,-0.78,-0.88,-0.96
0.54,-0.82,0.98,0.86,0.6,0.3,0.94,-0.84,-0.9,-0.96
0.54,-0.8,0.86,0.9,0.48,0.2,0.98,-0.94,-0.88,-0.94
0.6,-0.84,0.88,0.82,0.38,0.22,0.92,-0.82,-0.84,-1.0
0.6,-0.72,0.88,0.84,0.5,0.44,0.9,-0.8,-0.98,-1.0
0.74,-0.82,0.78,0.86,0.52,0.42,0.88,-0.78,-1.0,-0.98
0.84,-0.86,0.8,0.8,0.68,0.36,0.88,-0.8,-0.96,-0.88
0.94,-0.88,0.64,0.78,0.52,0.32,0.72,-0.78,-0.9,-0.9
0.86,-0.8,0.6,0.8,0.62,0.22,0.62,-0.72,-0.88,-0.78
0.82,-0.8,0.56,0.86,0.78,0.16,0.76,-0.7,-0.9,-0.76
0.94,-0.86,0.58,0.8,0.84,0.08,0.72,-0.74,-0.86,-0.76
0.86,-0.82,0.6,0.72,0.86,0.04,0.74,-0.68,-0.74,-0.8
0.82,-0.86,0.54,0.78,0.96,0.08,0.62,-0.7,-0.7,-0.88
0.82,-0.86,0.58,0.92,0.94,0.22,0.6,-0.64,-0.56,-0.88
0.84,-0.8,0.64,0.9,0.88,0.24,0.58,-0.88,-0.68,-0.92
0.86,-0.74,0.7,0.84,0.88,0.12,0.6,-0.84,-0.56,-0.92
0.76,-0.8,0.68,0.86,0.9,-0.04,0.62,-0.86,-0.68,-0.92
0.9,-0.78,0.6,0.78,0.88,-0.12,0.6,-0.96,-0.72,-0.92
0.92,-0.76,0.64,0.74,0.84,-0.04,0.62,-0.96,-0.84,-0.88
0.98,-0.82,0.66,0.68,0.94,0.1,0.66,-0.98,-0.78,-0.9
0.94,-0.76,0.72,0.66,0.84,0.16,0.48,-0.96,-0.78,-0.8
0.94,-0.8,0.68,0.58,0.8,0.18,0.62,-0.98,-0.84,-0.62
0.96,-0.74,0.38,0.56,0.84,0.32,0.62,-0.9,-0.88,-0.92
0.96,-0.62,0.42,0.52,0.9,0.36,0.68,-0.78,-0.88,-0.86
0.92,-0.66,0.42,0.58,0.86,0.62,0.64,-0.86,-0.84,-0.94
0.86,-0.48,0.54,0.7,0.78,0.56,0.76,-0.8,-0.86,-0.92
0.9,-0.46,0.68,0.56,0.8,0.56,0.8,-0.76,-0.82,-0.74
0.9,-0.56,0.68,0.6,0.84,0.42,0.88,-0.7,-0.82,-0.86
0.76,-0.52,0.74,0.68,0.9,0.64,0.84,-0.84,-0.82,-0.76
0.76,-0.74,0.72,0.66,0.78,0.54,0.8,-0.8,-0.88,-0.82
0.86,-0.84,0.68,0.5,0.76,0.48,0.7,-0.96,-0.88,-0.88
0.88,-0.72,0.62,0.7,0.86,0.52,0.74,-0.92,-0.92,-0.86
0.82,-0.78,0.64,0.86,0.96,0.6,0.66,-0.9,-0.92,-0.9
0.86,-0.78,0.52,0.82,0.9,0.62,0.56,-0.98,-0.92,-0.94
0.8,-0.9,0.52,0.84,0.96,0.48,0.64,-0.96,-0.96,-0.92
0.86,-0.78,0.4,0.7,0.9,0.32,0.68,-0.92,-0.92,-0.82
0.8,-0.7,0.54,0.7,0.84,0.46,0.7,-0.94,-0.94,-0.84
0.8,-0.82,0.54,0.78,0.82,0.34,0.66,-0.98,-0.92,-0.84
0.72,-0.86,0.64,0.88,0.84,0.16,0.68,-0.82,-0.9,-0.82
0.76,-0.96,0.76,0.84,0.78,0.28,0.56,-0.76,-0.66,-0.88
0.6,-0.94,0.82,0.84,0.66,0.36,0.58,-0.68,-0.54,-0.92
0.6,-0.88,0.76,0.82,0.8,0.24,0.58,-0.62,-0.58,-0.94
0.4,-0.84,0.76,0.74,0.86,0.18,0.4,-0.68,-0.66,-0.96
0.42,-0.74,0.78,0.84,0.86,0.28,0.42,-0.58,-0.78,-0.9
0.52,-0.66,0.76,0.82,0.82,0.34,0.4,-0.56,-0.86,-0.84
0.46,-0.82,0.7,0.58,0.82,0.42,0.28,-0.56,-0.84,-0.84
0.48,-0.92,0.64,0.46,0.86,0.3,0.16,-0.62,-0.76,-0.92
0.48,-0.9,0.72,0.3,0.86,0.18,0.16,-0.7,-0.74,-0.9
0.48,-0.78,0.74,0.38,0.86,0.4,0.3,-0.48,-0.72,-0.9
0.5,-0.86,0.82,0.44,0.86,0.36,0.5,-0.48,-0.76,-0.9
0.54,-0.84,0.8,0.3,0.86,0.36,0.54,-0.64,-0.86,-0.92
0.52,-0.84,0.78,0.36,0.9,0.38,0.68,-0.6,-0.9,-0.88
0.66,-0.8,0.88,0.2,0.86,0.26,0.36,-0.58,-0.92,-0.96
0.7,-0.84,0.82,0.1,0.86,0.5,0.4,-0.68,-0.84,-0.88
0.72,-0.82,0.82,0.06,0.9,0.56,0.34,-0.8,-0.84,-0.9
0.8,-0.84,0.74,0.12,0.9,0.62,0.5,-0.76,-0.82,-0.84
0.84,-0.92,0.8,0.22,0.96,0.68,0.48,-0.72,-0.82,-0.76
0.94,-0.82,0.82,0.16,0.92,0.58,0.48,-0.6,-0.84,-0.78
0.9,-0.86,0.8,0.32,0.9,0.66,0.54,-0.44,-0.82,-0.86
0.88,-0.84,0.84,0.1,0.68,0.6,0.66,-0.5,-0.78,-0.86
0.68,-0.88,0.72,0.08,0.72,0.58,0.72,-0.6,-0.82,-0.92
0.7,-0.82,0.74,0.16,0.7,0.6,0.74,-0.52,-0.76,-0.88
0.78,-0.86,0.74,0.02,0.68,0.52,0.76,-0.62,-0.88,-0.88
0.7,-0.82,0.72,0.06,0.72,0.6,0.88,-0.58,-0.92,-0.82
0.7,-0.88,0.66,0.06,0.74,0.56,0.78,-0.44,-0.88,-0.92
0.9,-0.92,0.58,0.02,0.88,0.56,0.84,-0.38,-0.84,-0.92
0.94,-0.9,0.64,0.0,0.88,0.7,0.86,-0.34,-0.82,-0.86
0.92,-0.8,0.74,-0.1,0.76,0.72,0.86,-0.4,-0.82,-0.9
0.94,-0.86,0.74,-0.06,0.78,0.7,0.96,-0.54,-0.84,-0.9
0.98,-0.86,0.64,0.0,0.82,0.74,0.98,-0.58,-0.92,-0.92
0.9,-0.9,0.48,-0.04,0.88,0.76,0.96,-0.7,-0.9,-0.96
0.88,-0.86,0.6,-0.02,0.8,0.8,0.94,-0.78,-0.88,-0.92
0.88,-0.8,0.7,-0.1,0.76,0.82,0.88,-0.94,-0.88,-0.94
